timestamp,open,high,low,close,volume
2025-12-15T19:26:50.000Z,2.265e-06,2.265e-06,2.261e-06,2.261e-06,1.923514025
2025-12-15T19:27:00.000Z,2.225e-06,2.225e-06,2.225e-06,2.225e-06,0.195785431
2025-12-15T19:27:10.000Z,2.207e-06,2.207e-06,2.207e-06,2.207e-06,0.685199273
2025-12-15T19:27:20.000Z,2.206e-06,2.206e-06,2.206e-06,2.206e-06,0.120387264
2025-12-15T19:27:30.000Z,2.206e-06,2.206e-06,2.206e-06,2.206e-06,0.029710815
2025-12-15T19:27:50.000Z,2.205e-06,2.205e-06,2.184e-06,2.184e-06,1.395842069
2025-12-15T19:28:00.000Z,2.176e-06,2.176e-06,2.176e-06,2.176e-06,0.028017979
2025-12-15T19:28:30.000Z,2.175e-06,2.175e-06,2.175e-06,2.175e-06,0.22502825
2025-12-15T19:28:40.000Z,2.18e-06,2.18e-06,2.18e-06,2.18e-06,0.067648877
2025-12-15T19:29:00.000Z,2.062e-06,2.072e-06,2.062e-06,2.072e-06,8.899060379
2025-12-15T19:29:10.000Z,2.081e-06,2.081e-06,2.08e-06,2.08e-06,0.135260338
2025-12-15T19:29:20.000Z,2.081e-06,2.097e-06,2.081e-06,2.096e-06,0.919140668
2025-12-15T19:29:30.000Z,2.098e-06,2.098e-06,2.098e-06,2.098e-06,0.12640625
2025-12-15T19:29:50.000Z,2.163e-06,2.17e-06,2.163e-06,2.17e-06,3.561061721
2025-12-15T19:30:00.000Z,2.168e-06,2.168e-06,2.168e-06,2.168e-06,0.02782322
2025-12-15T19:30:10.000Z,2.166e-06,2.166e-06,2.166e-06,2.166e-06,0.119496323
2025-12-15T19:30:30.000Z,2.176e-06,2.176e-06,2.176e-06,2.176e-06,0.59322457
2025-12-15T19:30:40.000Z,2.188e-06,2.266e-06,2.188e-06,2.266e-06,1.082027703
2025-12-15T19:30:50.000Z,3.101e-06,3.101e-06,2.266e-06,3.022e-06,42.094062787
2025-12-15T19:31:00.000Z,2.927e-06,2.976e-06,2.874e-06,2.874e-06,4.214975565
2025-12-15T19:31:10.000Z,2.874e-06,2.874e-06,2.858e-06,2.858e-06,0.928355552
2025-12-15T19:31:20.000Z,2.852e-06,2.852e-06,2.852e-06,2.852e-06,0.900483836
2025-12-15T19:31:30.000Z,2.873e-06,2.873e-06,2.873e-06,2.873e-06,0.050667843
2025-12-15T19:31:40.000Z,2.872e-06,2.872e-06,2.872e-06,2.872e-06,0.296365063
2025-12-15T19:32:00.000Z,2.879e-06,2.879e-06,2.879e-06,2.879e-06,2.003110332
2025-12-15T19:32:10.000Z,2.929e-06,2.929e-06,2.832e-06,2.929e-06,4.444039837
2025-12-15T19:32:30.000Z,2.811e-06,2.811e-06,2.811e-06,2.811e-06,0.512587982
2025-12-15T19:33:40.000Z,2.811e-06,2.811e-06,2.81e-06,2.81e-06,0.034552733
2025-12-15T19:33:50.000Z,2.813e-06,2.813e-06,2.813e-06,2.813e-06,0.207506361
2025-12-15T19:34:00.000Z,2.818e-06,2.818e-06,2.797e-06,2.797e-06,1.654462864
2025-12-15T19:34:20.000Z,2.816e-06,2.816e-06,2.816e-06,2.816e-06,0.153466459
2025-12-15T19:34:30.000Z,2.691e-06,2.691e-06,2.691e-06,2.691e-06,8.338155655
2025-12-15T19:34:50.000Z,2.651e-06,2.691e-06,2.651e-06,2.691e-06,1.75331121
2025-12-15T19:35:30.000Z,2.721e-06,2.724e-06,2.721e-06,2.724e-06,0.804943016
2025-12-15T19:35:40.000Z,2.709e-06,2.715e-06,2.709e-06,2.715e-06,1.382806997
2025-12-15T19:36:00.000Z,2.684e-06,2.715e-06,2.684e-06,2.715e-06,2.68420011
2025-12-15T19:36:20.000Z,2.683e-06,2.683e-06,2.683e-06,2.683e-06,2.863771389
2025-12-15T19:36:40.000Z,2.752e-06,2.752e-06,2.752e-06,2.752e-06,0.026765856
2025-12-15T19:37:10.000Z,2.751e-06,2.751e-06,2.751e-06,2.751e-06,0.089501399
2025-12-15T19:37:30.000Z,2.791e-06,2.791e-06,2.791e-06,2.791e-06,0.405295136
2025-12-15T19:37:50.000Z,2.801e-06,2.801e-06,2.801e-06,2.801e-06,0.000879324
2025-12-15T19:38:10.000Z,2.801e-06,2.801e-06,2.801e-06,2.801e-06,0.355144609
2025-12-15T19:38:30.000Z,2.859e-06,2.859e-06,2.859e-06,2.859e-06,0.680325936
2025-12-15T19:38:40.000Z,2.843e-06,2.845e-06,2.843e-06,2.845e-06,0.957803532
2025-12-15T19:39:00.000Z,2.866e-06,2.866e-06,2.866e-06,2.866e-06,0.221569615
2025-12-15T19:39:40.000Z,2.854e-06,2.854e-06,2.854e-06,2.854e-06,0.345336608
2025-12-15T19:40:00.000Z,2.855e-06,2.855e-06,2.685e-06,2.685e-06,8.070133412
2025-12-15T19:40:10.000Z,2.701e-06,2.701e-06,2.701e-06,2.701e-06,0.21888452
2025-12-15T19:40:20.000Z,2.695e-06,2.695e-06,2.695e-06,2.695e-06,0.031324483
2025-12-15T19:40:40.000Z,2.695e-06,2.695e-06,2.671e-06,2.671e-06,1.210298046
2025-12-15T19:41:00.000Z,2.667e-06,2.667e-06,2.638e-06,2.638e-06,1.252408567
2025-12-15T19:41:40.000Z,2.638e-06,2.638e-06,2.638e-06,2.638e-06,0.116252913
2025-12-15T19:42:20.000Z,2.635e-06,2.635e-06,2.635e-06,2.635e-06,1.982547781
2025-12-15T19:44:30.000Z,2.735e-06,2.735e-06,2.735e-06,2.735e-06,0.046629151
2025-12-15T19:45:10.000Z,2.758e-06,2.758e-06,2.758e-06,2.758e-06,0.086448784
2025-12-15T19:45:20.000Z,2.767e-06,2.767e-06,2.767e-06,2.767e-06,0.027677642
2025-12-15T19:45:50.000Z,2.767e-06,2.767e-06,2.767e-06,2.767e-06,0.047169318
2025-12-15T19:47:20.000Z,2.77e-06,2.77e-06,2.77e-06,2.77e-06,1.18549503
2025-12-15T19:47:50.000Z,2.799e-06,2.799e-06,2.799e-06,2.799e-06,0.025737956
2025-12-15T19:48:00.000Z,2.798e-06,2.798e-06,2.798e-06,2.798e-06,0.043917203
2025-12-15T19:48:20.000Z,2.8e-06,2.8e-06,2.8e-06,2.8e-06,0.024315975
2025-12-15T19:48:40.000Z,2.8e-06,2.8e-06,2.8e-06,2.8e-06,0.013304261
2025-12-15T19:48:50.000Z,2.8e-06,2.8e-06,2.8e-06,2.8e-06,0.303282392
2025-12-15T19:49:30.000Z,2.793e-06,2.793e-06,2.793e-06,2.793e-06,0.101357949
2025-12-15T19:49:40.000Z,2.79e-06,2.79e-06,2.79e-06,2.79e-06,0.195755233
2025-12-15T19:50:00.000Z,2.805e-06,2.805e-06,2.805e-06,2.805e-06,0.006126794
2025-12-15T19:50:10.000Z,2.805e-06,2.805e-06,2.805e-06,2.805e-06,0.078311729
2025-12-15T19:50:30.000Z,2.807e-06,2.807e-06,2.807e-06,2.807e-06,2.728519582
2025-12-15T19:50:40.000Z,2.743e-06,2.743e-06,2.686e-06,2.686e-06,2.658426424
2025-12-15T19:51:00.000Z,2.703e-06,2.703e-06,2.703e-06,2.703e-06,0.074577984
2025-12-15T19:51:50.000Z,2.703e-06,2.703e-06,2.703e-06,2.703e-06,0.227245358
2025-12-15T19:52:10.000Z,2.71e-06,2.71e-06,2.71e-06,2.71e-06,0.802426355
2025-12-15T19:53:10.000Z,2.692e-06,2.692e-06,2.692e-06,2.692e-06,0.803701574
2025-12-15T19:53:30.000Z,2.673e-06,2.673e-06,2.673e-06,2.673e-06,0.020342235
2025-12-15T19:55:00.000Z,2.676e-06,2.676e-06,2.676e-06,2.676e-06,0.008826067
2025-12-15T19:56:50.000Z,2.682e-06,2.682e-06,2.682e-06,2.682e-06,0.420931848
2025-12-15T19:58:10.000Z,2.692e-06,2.692e-06,2.684e-06,2.684e-06,0.329208856
2025-12-15T19:58:20.000Z,2.684e-06,2.684e-06,2.596e-06,2.596e-06,3.878129277
2025-12-15T19:58:30.000Z,2.479e-06,2.479e-06,2.479e-06,2.479e-06,5.403666704
2025-12-15T19:58:50.000Z,2.633e-06,2.633e-06,2.633e-06,2.633e-06,7.197642041
2025-12-15T19:59:00.000Z,2.618e-06,2.618e-06,2.618e-06,2.618e-06,1.669035054
2025-12-15T19:59:10.000Z,2.657e-06,2.657e-06,2.657e-06,2.657e-06,0.656954732
2025-12-15T19:59:20.000Z,2.642e-06,2.642e-06,2.642e-06,2.642e-06,0.419697157
2025-12-15T19:59:30.000Z,2.66e-06,2.66e-06,2.657e-06,2.657e-06,5.510631668
2025-12-15T20:01:00.000Z,2.541e-06,2.541e-06,2.541e-06,2.541e-06,1.2557016
2025-12-15T20:01:10.000Z,2.513e-06,2.513e-06,2.513e-06,2.513e-06,0.005409452
2025-12-15T20:01:40.000Z,2.513e-06,2.513e-06,2.511e-06,2.511e-06,1.549364538
2025-12-15T20:01:50.000Z,2.545e-06,2.545e-06,2.545e-06,2.545e-06,0.397553743
2025-12-15T20:02:50.000Z,2.549e-06,2.549e-06,2.538e-06,2.538e-06,0.512540608
2025-12-15T20:03:00.000Z,2.54e-06,2.54e-06,2.54e-06,2.54e-06,1.458780918
2025-12-15T20:03:20.000Z,2.575e-06,2.575e-06,2.575e-06,2.575e-06,0.335422186
2025-12-15T20:03:30.000Z,2.591e-06,2.591e-06,2.591e-06,2.591e-06,0.015734861
2025-12-15T20:06:50.000Z,2.596e-06,2.596e-06,2.596e-06,2.596e-06,0.036546762
2025-12-15T20:07:40.000Z,2.596e-06,2.596e-06,2.596e-06,2.596e-06,0.562324426
2025-12-15T20:08:20.000Z,2.614e-06,2.614e-06,2.614e-06,2.614e-06,0.502602633
2025-12-15T20:08:30.000Z,2.603e-06,2.603e-06,2.603e-06,2.603e-06,0.036960287
2025-12-15T20:10:10.000Z,2.627e-06,2.627e-06,2.627e-06,2.627e-06,0.303500885
2025-12-15T20:11:20.000Z,2.62e-06,2.62e-06,2.62e-06,2.62e-06,0.080947416
2025-12-15T20:11:50.000Z,2.618e-06,2.618e-06,2.618e-06,2.618e-06,0.360851911
2025-12-15T20:13:20.000Z,2.61e-06,2.61e-06,2.529e-06,2.529e-06,3.69944179
2025-12-15T20:13:40.000Z,2.469e-06,2.469e-06,2.469e-06,2.469e-06,2.572360801
2025-12-15T20:13:50.000Z,2.436e-06,2.438e-06,2.436e-06,2.438e-06,2.067640612
2025-12-15T20:15:20.000Z,2.402e-06,2.402e-06,2.402e-06,2.402e-06,1.216828595
2025-12-15T20:15:40.000Z,2.377e-06,2.377e-06,2.377e-06,2.377e-06,1.193502775
2025-12-15T20:16:00.000Z,2.378e-06,2.378e-06,2.378e-06,2.378e-06,0.36979812
2025-12-15T20:16:10.000Z,2.37e-06,2.37e-06,2.37e-06,2.37e-06,0.199814562
2025-12-15T20:16:20.000Z,2.374e-06,2.374e-06,2.374e-06,2.374e-06,0.037370209
2025-12-15T20:16:50.000Z,2.373e-06,2.373e-06,2.373e-06,2.373e-06,0.809687679
2025-12-15T20:17:00.000Z,2.355e-06,2.356e-06,2.355e-06,2.356e-06,0.138698347
2025-12-15T20:17:40.000Z,2.358e-06,2.358e-06,2.358e-06,2.358e-06,0.223083347
2025-12-15T20:17:50.000Z,2.354e-06,2.354e-06,2.354e-06,2.354e-06,0.01159841
2025-12-15T20:18:30.000Z,2.234e-06,2.354e-06,2.234e-06,2.248e-06,17.271970638
2025-12-15T20:18:40.000Z,2.284e-06,2.284e-06,2.284e-06,2.284e-06,0.198574747
2025-12-15T20:19:00.000Z,2.282e-06,2.282e-06,2.282e-06,2.282e-06,0.546802172
2025-12-15T20:19:30.000Z,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.498817744
2025-12-15T20:19:40.000Z,2.281e-06,2.281e-06,2.281e-06,2.281e-06,0.863829032
2025-12-15T20:20:00.000Z,2.262e-06,2.262e-06,2.262e-06,2.262e-06,0.009863792
2025-12-15T20:21:00.000Z,2.261e-06,2.261e-06,2.261e-06,2.261e-06,0.246410189
2025-12-15T20:21:10.000Z,2.261e-06,2.261e-06,2.261e-06,2.261e-06,0.583346113
2025-12-15T20:21:50.000Z,2.251e-06,2.251e-06,2.251e-06,2.251e-06,0.1525628
2025-12-15T20:22:00.000Z,2.246e-06,2.246e-06,2.246e-06,2.246e-06,0.196177019
2025-12-15T20:22:40.000Z,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.004842633
2025-12-15T20:23:00.000Z,2.245e-06,2.245e-06,2.236e-06,2.236e-06,1.056855605
2025-12-15T20:23:10.000Z,2.229e-06,2.229e-06,2.229e-06,2.229e-06,2.476529052
2025-12-15T20:23:30.000Z,2.144e-06,2.177e-06,2.144e-06,2.177e-06,1.647014209
2025-12-15T20:23:40.000Z,2.206e-06,2.206e-06,2.206e-06,2.206e-06,3.236046803
2025-12-15T20:23:50.000Z,2.213e-06,2.213e-06,2.1e-06,2.119e-06,6.796663942
2025-12-15T20:24:20.000Z,2.211e-06,2.211e-06,2.211e-06,2.211e-06,0.488224671
2025-12-15T20:25:00.000Z,2.23e-06,2.23e-06,2.23e-06,2.23e-06,0.609969171
2025-12-15T20:25:50.000Z,2.111e-06,2.132e-06,2.111e-06,2.132e-06,8.978238954
2025-12-15T20:26:20.000Z,2.093e-06,2.093e-06,2.093e-06,2.093e-06,2.002784031
2025-12-15T20:26:30.000Z,2.104e-06,2.104e-06,2.079e-06,2.079e-06,3.671931711
2025-12-15T20:26:40.000Z,2.13e-06,2.134e-06,2.13e-06,2.134e-06,0.93680274
